ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0051234	establishment of localization	0.3336991	30493.76	35871	1.176339	0.3925433	1.0361099999999999e-303	5.0496931444444445e-301	4344	3460.255	3700	1.069285	0.2473758	0.8517495	2.1023149999999998e-26	1.2574710493181818e-23
GO:0006955	immune response	0.09874563	9023.475	12547	1.390484	0.1373043	6.620114e-302	3.111217147357143e-299	1489	1186.077	1244	1.048836	0.08317176	0.83546	4.107256e-05	0.000963411438573975
GO:0006810	transport	0.3250404	29702.52	35008	1.178621	0.3830993	3.1028540000000003e-299	1.4079467512413789e-296	4234	3372.633	3608	1.069787	0.2412248	0.8521493	5.668691e-26	3.243230646478261e-23
GO:0010604	positive regulation of macromolecule metabolic process	0.2897455	26477.23	31569	1.192307	0.3454657	6.472222e-292	2.838932309933333e-289	3005	2393.662	2567	1.072416	0.1716253	0.8542429	5.369575e-19	1.0240324264492751e-16
GO:0060255	regulation of macromolecule metabolic process	0.4778432	43665.79	49169	1.12603	0.5380659	9.720717e-291	4.126287580741935e-288	5942	4733.157	4861	1.02701	0.3249983	0.8180747	2.870499e-07	1.1730713149378882e-05
GO:0010033	response to organic substance	0.2495718	22806.12	27656	1.212657	0.302645	1.605286e-288	6.601237023125001e-286	2753	2192.929	2370	1.080747	0.1584542	0.860879	2.8337549999999998e-21	7.768621259375e-19
GO:0002682	regulation of immune system process	0.1135085	10372.52	13989	1.34866	0.1530843	8.302506e-285	3.3106871652727268e-282	1423	1133.504	1198	1.056899	0.08009628	0.8418833	3.37403e-06	0.00010714850510843374
GO:0010646	regulation of cell communication	0.3202675	29266.36	34394	1.175206	0.3763802	8.787049999999999e-282	3.4008467926470588e-279	3326	2649.357	2930	1.105929	0.1958949	0.8809381	9.227639e-45	6.07132508005e-41
GO:0023051	regulation of signaling	0.3241843	29624.29	34764	1.173497	0.3804292	1.590599e-281	5.9801977831428575e-279	3376	2689.185	2972	1.105167	0.1987029	0.8803318	7.262652e-45	6.07132508005e-41
GO:0070887	cellular response to chemical stimulus	0.2329461	21286.84	25886	1.216056	0.2832755	2.337027e-271	8.542482859166667e-269	2555	2035.21	2203	1.082444	0.1472889	0.8622309	1.8249219999999998e-20	4.530971433584906e-18
GO:0001775	cell activation	0.08250463	7539.355	10613	1.40768	0.1161401	1.3706910000000002e-268	4.8748440186486485e-266	1013	806.9149	886	1.098009	0.05923648	0.8746298	1.506232e-11	1.1326003936e-09
GO:0051179	localization	0.4223724	38596.81	43803	1.134886	0.4793447	4.832102e-264	1.673306058368421e-261	5262	4191.497	4511	1.076227	0.3015979	0.8572786	2.902669e-40	6.3660368951666666e-37
GO:0010941	regulation of cell death	0.1522696	13914.54	17799	1.279165	0.1947779	7.96673e-262	2.6880564120512824e-259	1599	1273.699	1383	1.085814	0.09246507	0.8649156	7.878861e-14	7.737159096940298e-12
GO:0048584	positive regulation of response to stimulus	0.1921526	17559.09	21773	1.239984	0.2382662	9.585907999999999e-260	3.1535240843e-257	2014	1604.271	1780	1.109538	0.1190078	0.8838133	7.595842000000001e-28	5.552982493222222e-25
GO:0065009	regulation of molecular function	0.2998784	27403.18	32236	1.17636	0.3527648	4.967335e-259	1.5942722259756095e-256	3321	2645.375	2827	1.068658	0.1890085	0.8512496	3.8481959999999996e-19	7.557971815522388e-17
GO:0044281	small molecule metabolic process	0.1391145	12712.43	16417	1.291414	0.1796544	1.388855e-255	4.351414986904762e-253	1777	1415.486	1521	1.074542	0.1016915	0.855937	7.692415e-12	6.097860782228914e-10
