ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0000153	cytoplasmic ubiquitin ligase complex	0.0007945751	30.23438	51	1.686822	0.001340306	0.0003519953	0.0016528474956521	13	8.543431	11	1.287539	0.00089141	0.8461538	0.1236337	0.4272780672
GO:0005838	proteasome regulatory particle	0.001102339	41.94508	66	1.573486	0.001734514	0.0003574029	0.0016734872043243	21	13.80093	21	1.521637	0.001701783	1.0	0.0001475476	0.001603536181132
GO:0031301	integral component of organelle membrane	0.01296125	493.1885	570	1.155745	0.0149799	0.0003583277	0.0016734872043243	170	111.7218	129	1.154654	0.01045381	0.7588235	0.002629303	0.021380698140845
GO:0030990	intraciliary transport particle	0.001483506	56.44889	84	1.488072	0.002207564	0.0003596209	0.0016749997714285	32	21.02998	24	1.141228	0.001944895	0.75	0.1794638	0.5490212197614992
GO:0030880	RNA polymerase complex	0.01039001	395.3504	464	1.173642	0.01219416	0.0003869993	0.0017976741677419	137	90.03462	110	1.221752	0.0089141	0.8029197	0.0001239335	0.0013728018461538
GO:0097450	astrocyte end-foot	0.0001851345	7.044551	18	2.555166	0.0004730493	0.00038863	0.0018004092225201	5	3.285935	4	1.21731	0.0003241491	0.8	0.4422977	0.7669444015936254
GO:0005773	vacuole	0.05593732	2128.471	2281	1.071661	0.05994586	0.0003927061	0.0018144281839572	756	496.8334	561	1.129151	0.04546191	0.7420635	1.808255e-07	3.6760760470588233e-06
GO:0005764	lysosome	0.04887641	1859.796	2003	1.077	0.05263988	0.0003944669	0.0018177034751999	662	435.0578	491	1.128586	0.0397893	0.7416918	1.16829e-06	2.102922e-05
GO:0055029	nuclear DNA-directed RNA polymerase complex	0.0102773	391.0615	459	1.173728	0.01206276	0.0004115749	0.0018914931574468	134	88.06306	108	1.226394	0.008752026	0.8059701	0.0001060736	0.001198007717647
GO:0033178	proton-transporting two-sector ATPase complex, catalytic domain	0.0008408535	31.99532	53	1.656492	0.001392867	0.0004134344	0.0018922450285714	17	11.17218	13	1.163605	0.001053485	0.7647059	0.2541833	0.6654368564450475
GO:0031510	SUMO activating enzyme complex	0.0001393609	5.30282	15	2.828684	0.0003942078	0.0004139286	0.0018922450285714	3	1.971561	3	1.521637	0.0002431118	1.0	0.2838119	0.6654368564450475
