ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0017101	aminoacyl-tRNA synthetase multienzyme complex	0.0006863658	17.10218	25	1.461802	0.001003331	0.0429537	0.1235008212978369	12	6.231027	7	1.12341	0.0007179487	0.5833333	0.4401732	0.8226664241563055
GO:0001669	acrosomal vesicle	0.007612586	189.6828	214	1.128199	0.008588514	0.04332029	0.1243479420598006	113	58.67551	55	0.9373587	0.005641026	0.4867257	0.7848826	1.0
GO:0044432	endoplasmic reticulum part	0.1036326	2582.213	2665	1.03206	0.1069551	0.04408125	0.1263223880597015	1281	665.1622	754	1.133558	0.07733333	0.5886027	1.424555e-07	3.516615771428572e-06
GO:0031515	tRNA (m1A) methyltransferase complex	5.265285e-05	1.311951	4	3.048894	0.000160533	0.04429289	0.1267187316556291	3	1.557757	1	0.6419487	0.0001025641	0.3333333	0.8889095	1.0
GO:0097450	astrocyte end-foot	0.0001851345	4.612995	9	1.95101	0.0003611992	0.04570876	0.1305532847603305	5	2.596261	3	1.155508	0.0003076923	0.6	0.5360662	0.8226664241563055
GO:0036117	hyaluranon cable	0.0001028429	2.562536	6	2.341431	0.0002407995	0.04632072	0.1320828451485148	2	1.038505	2	1.925846	0.0002051282	1.0	0.2696096	0.6329964521739131
GO:0097038	perinuclear endoplasmic reticulum	0.00134471	33.50613	44	1.313192	0.001765863	0.04661236	0.1326954828336079	11	5.711775	8	1.400615	0.0008205128	0.7272727	0.1399717	0.4529741662921349
GO:0002945	cyclin K-CDK13 complex	0.0002151742	5.361495	10	1.865151	0.0004013324	0.04688923	0.133264127368421	2	1.038505	2	1.925846	0.0002051282	1.0	0.2696096	0.6329964521739131
GO:0005579	membrane attack complex	0.0005282836	13.16324	20	1.519382	0.0008026648	0.04722702	0.1339853523934426	7	3.634766	4	1.100484	0.0004102564	0.5714286	0.5420587	0.825266461321586
GO:0016591	DNA-directed RNA polymerase II, holoenzyme	0.008507405	211.979	237	1.118035	0.009511578	0.04729807	0.1339853523934426	107	55.55999	66	1.187905	0.006769231	0.6168224	0.02641422	0.1635977496774193
GO:0097025	MPP7-DLG1-LIN7 complex	0.0005616975	13.99582	21	1.500448	0.0008427981	0.04774073	0.1350179728968903	5	2.596261	5	1.925846	0.0005128205	1.0	0.03772922	0.2109905895145631
GO:1904949	ATPase complex	0.001312405	32.70118	43	1.314937	0.001725729	0.04783712	0.1350695152941176	24	12.46205	11	0.8826795	0.001128205	0.4583333	0.7887056	1.0
GO:0000813	ESCRT I complex	0.0005624508	14.01459	21	1.498439	0.0008427981	0.04827839	0.1360930798042414	10	5.192523	8	1.540677	0.0008205128	0.8	0.06952829	0.3186866979310345
GO:0033646	host intracellular part	0.0009341317	23.27576	32	1.374821	0.001284264	0.04943122	0.1391158764820846	9	4.67327	7	1.49788	0.0007179487	0.7777778	0.1102348	0.4290219243243243
GO:0045263	proton-transporting ATP synthase complex, coupling factor F(o)	0.0005976078	14.89059	22	1.477443	0.0008829313	0.04985796	0.1400887071219512	13	6.75028	6	0.8888521	0.0006153846	0.4615385	0.7559902	0.996736974643661
