ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0044267	cellular protein metabolic process	0.3052669	11615.71	12526	1.078367	0.3291898	4.245483e-24	3.934247239225352e-22	3731	2451.965	2813	1.147243	0.2279579	0.7539534	5.450338e-46	2.9883749059166663e-43
GO:0031325	positive regulation of cellular metabolic process	0.2846421	10830.92	11722	1.082272	0.3080602	5.145765e-24	4.7351833311188815e-22	2970	1951.845	2334	1.195791	0.189141	0.7858586	2.948761e-62	4.850343249874999e-59
GO:0003169	coronary vein morphogenesis	0.0002043411	7.775385	50	6.43055	0.001314026	5.467696e-24	4.996486921111111e-22	2	1.314374	2	1.521637	0.0001620746	1.0	0.4318827	0.8008423265637803
GO:0016236	macroautophagy	0.00933476	355.1969	559	1.573775	0.01469081	6.931875e-24	6.290796077586209e-22	150	98.57805	122	1.237598	0.009886548	0.8133333	1.69087e-05	0.0002733434684275184
GO:0000302	response to reactive oxygen species	0.01572943	598.5206	857	1.431864	0.0225224	8.117696e-24	7.316490524931508e-22	183	120.2652	146	1.213984	0.01183144	0.7978142	1.968248e-05	0.0003128040511111111
GO:0051171	regulation of nitrogen compound metabolic process	0.3769965	14345.09	15294	1.066148	0.4019342	8.294028e-24	7.413110202297296e-22	4508	2962.599	3213	1.084521	0.2603728	0.7127329	5.153807e-20	4.879060885827338e-18
GO:0046034	ATP metabolic process	0.01074986	409.0429	626	1.530402	0.0164516	8.337566e-24	7.413110202297296e-22	205	134.7233	147	1.091125	0.01191248	0.7170732	0.03919349	0.191017457374074
GO:0006614	SRP-dependent cotranslational protein targeting to membrane	0.004234841	161.1399	303	1.880353	0.007962997	1.2167230000000001e-23	1.0745542253020134e-21	92	60.4612	83	1.372781	0.006726094	0.9021739	4.933174e-08	1.2507829800770714e-06
GO:0072367	regulation of lipid transport by regulation of transcription from RNA polymerase II promoter	0.0002106931	8.017083	50	6.236682	0.001314026	1.995676e-23	1.750740032266667e-21	4	2.628748	4	1.521637	0.0003241491	1.0	0.186502	0.5381669851230668
GO:0060319	primitive erythrocyte differentiation	0.0001926877	7.33196	48	6.54668	0.001261465	2.0573260000000002e-23	1.7928710486092708e-21	2	1.314374	2	1.521637	0.0001620746	1.0	0.4318827	0.8008423265637803
GO:0006259	DNA metabolic process	0.0547725	2084.148	2538	1.217764	0.06669996	2.139478e-23	1.8521967764473685e-21	781	513.263	599	1.167043	0.04854133	0.7669654	6.739705e-12	2.7204839906441723e-10
GO:0044033	multi-organism metabolic process	0.007881059	299.8822	486	1.620636	0.01277233	2.4732150000000002e-23	2.127126548039216e-21	147	96.60649	129	1.335314	0.01045381	0.877551	8.38639e-10	2.7383748389578164e-08
GO:0036294	cellular response to decreased oxygen levels	0.01653587	629.2065	890	1.41448	0.02338966	3.07452e-23	2.627117446753247e-21	190	124.8655	154	1.233327	0.01247974	0.8105263	2.062363e-06	4.032486584992571e-05
GO:0045047	protein targeting to ER	0.004763986	181.2744	329	1.814928	0.008646291	3.5698490000000004e-23	3.030686644580645e-21	101	66.37589	91	1.37098	0.007374392	0.9009901	1.291594e-08	3.608510710403397e-07
GO:0033365	protein localization to organelle	0.04835794	1840.068	2265	1.230933	0.05952537	5.195541e-23	4.3825720525e-21	590	387.7403	482	1.2431	0.03905997	0.8169492	1.875526e-18	1.5329221511801243e-16
GO:0006984	ER-nucleus signaling pathway	0.002418683	92.03329	201	2.183992	0.005282384	5.99865e-23	5.027785691082803e-21	35	23.00154	32	1.391211	0.002593193	0.9142857	0.0004575229	0.0052171090477469
GO:0044774	mitotic DNA integrity checkpoint	0.007574658	288.2233	469	1.627211	0.01232556	6.760276000000001e-23	5.630283030632911e-21	107	70.31901	88	1.25144	0.00713128	0.8224299	0.0001145193	0.0015330234999999
GO:0030218	erythrocyte differentiation	0.005988342	227.8624	390	1.711559	0.0102494	8.393423000000001e-23	6.946481336918238e-21	69	45.3459	53	1.168794	0.004294976	0.7681159	0.03166602	0.1676159119790828
GO:0031397	negative regulation of protein ubiquitination	0.008712032	331.5015	523	1.57767	0.01374471	1.164585e-22	9.577983759375e-21	138	90.6918	116	1.279057	0.009400324	0.8405797	1.086208e-06	2.247391677987421e-05
GO:0010821	regulation of mitochondrion organization	0.01875705	713.7246	986	1.381485	0.02591259	1.2314199999999999e-22	1.0064755142857144e-20	238	156.4105	185	1.182785	0.0149919	0.7773109	3.323088e-05	0.0005008993698969072
GO:0009059	macromolecule biosynthetic process	0.3125572	11893.11	12778	1.074403	0.3358125	1.2579650000000001e-22	1.0218247799382715e-20	3748	2463.137	2701	1.096569	0.2188817	0.720651	1.158419e-20	1.1779056159230768e-18
