ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0005680	anaphase-promoting complex	0.000878997	80.32362	98	1.220065	0.001072433	0.03056809	0.0659446435955056	21	16.72775	16	0.9564943	0.001069733	0.7619048	0.7566443	1.0
GO:0005921	gap junction	0.002103152	192.1881	219	1.139509	0.002396559	0.03069094	0.0661271126184538	33	26.28647	26	0.9891021	0.001738317	0.7878788	0.6471646	1.0
GO:0008623	CHRAC	0.0001457976	13.32313	21	1.576206	0.0002298071	0.03122032	0.0671839513823163	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	1.0
GO:0071148	TEAD-1-YAP complex	0.000346316	31.6467	43	1.358751	0.0004705573	0.03138121	0.0674461826865671	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	1.0
GO:0071920	cleavage body	0.0001722682	15.74204	24	1.52458	0.0002626367	0.03142062	0.0674469954782608	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	1.0
GO:0030981	cortical microtubule cytoskeleton	0.0001902708	17.38714	26	1.495358	0.000284523	0.03175698	0.0680844434739453	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	1.0
GO:0034669	integrin alpha4-beta7 complex	0.0002451111	22.3985	32	1.428667	0.0003501822	0.03255523	0.0697093400743494	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	1.0
GO:0000839	Hrd1p ubiquitin ligase ERAD-L complex	0.0003946259	36.06131	48	1.331066	0.0005252733	0.03270923	0.0699524126732673	3	2.389679	2	0.8369325	0.0001337167	0.6666667	0.8926914	1.0
GO:0000274	mitochondrial proton-transporting ATP synthase, stator stalk	1.303411e-05	1.19107	4	3.358324	4.377278e-05	0.03299855	0.0704839238566131	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0031251	PAN complex	0.0001381759	12.62665	20	1.583951	0.0002188639	0.03336619	0.0711812053333333	2	1.593119	1	0.6276994	6.685833e-05	0.5	0.9586206	1.0
GO:0034777	recycling endosome lumen	1.927612e-05	1.761471	5	2.838536	5.471597e-05	0.0336849	0.0717725119605425	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0005685	U1 snRNP	0.001082811	98.94834	118	1.192542	0.001291297	0.03376339	0.0718511550738916	19	15.13463	15	0.9911043	0.001002875	0.7894737	0.6591926	1.0
GO:0030670	phagocytic vesicle membrane	0.004982619	455.3167	495	1.087155	0.005416881	0.03413896	0.0725610367527675	68	54.16605	58	1.070781	0.003877783	0.8529412	0.156787	0.7898512766197182
GO:1905368	peptidase complex	0.004931259	450.6234	490	1.087382	0.005362165	0.0345134	0.0732667754299754	88	70.09725	63	0.8987514	0.004212075	0.7159091	0.9745197	1.0
GO:0097059	CNTFR-CLCF1 complex	3.311359e-05	3.025953	7	2.313321	7.660236e-05	0.03483131	0.0738509247607362	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	1.0
GO:0032039	integrator complex	0.001194972	109.1977	129	1.181344	0.001411672	0.03491427	0.0739361011764705	15	11.94839	14	1.171706	0.0009360166	0.9333333	0.1592252	0.7898512766197182
GO:1990723	cytoplasmic periphery of the nuclear pore complex	0.0001304256	11.91842	19	1.594171	0.0002079207	0.03536459	0.0747980557160342	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	1.0
GO:0043514	interleukin-12 complex	0.0003496056	31.94731	43	1.345966	0.0004705573	0.03556137	0.0751223072860635	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	1.0
