ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0030621	U4 snRNA binding	8.334548e-05	2.076719	12	5.778344	0.0004815989	1.995402e-06	4.191336937313433e-05	6	3.115514	2	0.6419487	0.0002051282	0.3333333	0.9076853	1.0
GO:0016866	intramolecular transferase activity	0.00138016	34.38944	65	1.890115	0.002608661	2.092763e-06	4.3740818742574265e-05	26	13.50056	19	1.407349	0.001948718	0.7307692	0.02327361	0.3089974258490566
GO:0016206	catechol O-methyltransferase activity	5.580432e-05	1.390476	10	7.19178	0.0004013324	2.115356e-06	4.399523661083744e-05	2	1.038505	2	1.925846	0.0002051282	1.0	0.2696096	0.9545641064529736
GO:0004168	dolichol kinase activity	3.452389e-06	0.08602318	4	46.49909	0.000160533	2.129642e-06	4.407523786274509e-05	1	0.5192523	1	1.925846	0.0001025641	1.0	0.5192523	0.9545641064529736
GO:0000701	purine-specific mismatch base pair DNA N-glycosylase activity	5.593436e-05	1.393716	10	7.175061	0.0004013324	2.158876e-06	4.446231449756097e-05	2	1.038505	2	1.925846	0.0002051282	1.0	0.2696096	0.9545641064529736
GO:0050733	RS domain binding	0.0001344737	3.35068	15	4.476703	0.0006019986	2.538511e-06	5.202715263106796e-05	5	2.596261	4	1.540677	0.0004102564	0.8	0.2124582	0.9545641064529736
GO:0030337	DNA polymerase processivity factor activity	3.310406e-05	0.8248539	8	9.698687	0.0003210659	2.559741e-06	5.220882368115942e-05	2	1.038505	1	0.9629231	0.0001025641	0.5	0.7688949	1.0
GO:0061768	magnesium:sodium antiporter activity	2.337596e-05	0.5824589	7	12.01802	0.0002809327	2.714581e-06	5.510077395192308e-05	1	0.5192523	1	1.925846	0.0001025641	1.0	0.5192523	0.9545641064529736
GO:0005484	SNAP receptor activity	0.002956539	73.66809	116	1.57463	0.004655456	3.06253e-06	6.186603665071769e-05	41	21.28934	29	1.362184	0.002974359	0.7073171	0.011164	0.1739277047970479
GO:0045485	omega-6 fatty acid desaturase activity	8.56119e-06	0.2133192	5	23.43906	0.0002006662	3.081802e-06	6.195828607511738e-05	1	0.5192523	1	1.925846	0.0001025641	1.0	0.5192523	0.9545641064529736
GO:0033906	hyaluronoglucuronidase activity	8.581614e-06	0.2138281	5	23.38327	0.0002006662	3.117423e-06	6.195828607511738e-05	2	1.038505	2	1.925846	0.0002051282	1.0	0.2696096	0.9545641064529736
